"","author_id","possibly_sensitive","id","text","created_at","twitter","sexe","age","majo","num_deptmt","groupe_sigle","parti_ratt_financier","nb_mandats","age_group"
"805560","865125792602304512",FALSE,"1038009113031139330","[#Circonscription] A #Annecy aussi on se mobilise demain pour la marche  <U+0001F3C3><U+200D><U+2640><U+FE0F><U+0001F3C3><U+200D><U+2642><U+FE0F>pour le #climat... Venez nombreux !
<U+0001F449>https://t.co/HWvpbOmdER
#Riseforclimate https://t.co/ckjagw7oPK","2018-09-07T10:20:32.000Z","F_Lardet","F",51,TRUE,"74","LREM","En marche !",1,3
"103171","800435764966215680",FALSE,"943602077187608576","<U+2197><U+FE0F>Feuille de paye des salariés dès le 1er janvier 2018
<U+2198><U+FE0F>Feuille d'impôts
<U+23E9>France qui investit dans son avenir
Sur @franceinfo ce soir avant la lecture définitive du #PLF2018 demain
https://t.co/4h7nbvDqK7","2017-12-20T22:00:41.000Z","ademontchalin","F",32,TRUE,"91","LREM","En marche !",1,1
"421961","745992482387812352",FALSE,"1110193872041332736","Visite cette après-midi de l’école Fracasse à Deauville pour y voir l’instauration de la pédagogie inclusive. 
Grand merci à Sebastien Delanoë pour ce moment où j’ai pu voir des salles à disposition faites pour les élèves et leur développement.
#Pedagogie #DéveloppementPersonnel https://t.co/D4u8iBkWhA","2019-03-25T14:57:00.000Z","christoblanchet","M",44,TRUE,"14","LREM","En marche !",2,2
"1195565","864595354578300928",FALSE,"1123250729706242048","<U+26A0> Pour sauver l'hôpital Robert Picqué participez à la votation citoyenne en ligne ! 

<U+27A1>https://t.co/YmDz888k1B

Vous avez jusqu'au 24 mai pour défendre notre service public de santé ! <U+270A>

@sudouest
@Bleu_Gironde
@F3Aquitaine https://t.co/sXavIkI79Y","2019-04-30T15:40:17.000Z","PrudhommeLoic","M",48,FALSE,"33","LFI","La France Insoumise",1,3
"1664777","99056802",FALSE,"1308722107291963393","Ce matin l’@AssembleeNat rendait hommage à #JacquesChirac en présence de sa famille et de ses proches

Une plaque a été imposée dans l’hémicycle au siège 99. Un moment de respect et d’émotion

À la hauteur de son engagement pour la France &amp; sa défense des valeurs de la République https://t.co/dw2gx90Gha","2020-09-23T10:57:19.000Z","Gauvain_Raphael","M",44,TRUE,"71","LREM","En marche !",1,2
"312531","319756723",FALSE,"1422182970148917255","Les chiffres parlent d'eux-mêmes... 
#TousVaccines #TousProtégés https://t.co/1lw6J232mu","2021-08-02T13:10:17.000Z","BQuestel","M",51,TRUE,"27","LREM","En marche !",1,3
"817483","864057336440213504",FALSE,"1113127418670276613","Toujours intéressant d'échanger pour une #EcoleDeLaConfiance: plutôt l'ouverture que le repli, le continuum plutôt que les ruptures de scolarité, l'échange plutôt que les blocages.@AN_AfCult @regionbretagne @jmblanquer https://t.co/B2bDsrYH7t","2019-04-02T17:13:52.000Z","GaelLeBohec","M",40,TRUE,"35","LREM","En marche !",1,2
"777889","801822323825410049",FALSE,"1210610543549005825","""Les hormones de croissance ne seront pas autorisées "", dit le secrétaire d'Etat. Et c'est vrai.
Mais les antibiotiques activateurs de croissance, 46 pesticides, les farines animales : tout sera autorisé.
Le ministre ment. Le rapporteur ment. Les députés mentent. #2019LeBilan https://t.co/An4xesDGdL","2019-12-27T17:17:00.000Z","Francois_Ruffin","M",42,FALSE,"80","LFI","La France Insoumise",1,2
"52414","3124227529",FALSE,"925646793223884800","Les bancs de la droite désertés pour discuter du budget de la Justice
@laurentwauquiez a du souci à se faire avec sa politique sécuritaire <U+0001F60F> https://t.co/df6o5w4Tii","2017-11-01T08:52:47.000Z","pereaalain","M",46,TRUE,"11","LREM","En marche !",2,3
"1478452","987366042",FALSE,"1092468291027767303","#DirectAN - Auditions du groupe de travail sur l’hébergement d’urgence avec @UnafoUnion, @EMMAUSolidarite et @CroixRouge. https://t.co/LTKY2FcY6I","2019-02-04T17:01:52.000Z","demoulinem","M",45,TRUE,"34","LREM","En marche !",1,3
"400440","522248478",FALSE,"1234803226475626497","#Retraites
Plus facile de s’opposer que de construire... Surtout quand ces syndicats s’opposent depuis le début au principe même d’un #SystèmeUniversel acté démocratiquement par les Français. Personne n’est dupe de la motivation politique de #FO et la #CGT!https://t.co/o7heIAYB5W","2020-03-03T11:30:05.000Z","ChrisCloarec","F",53,TRUE,"35","LREM","En marche !",2,3
"233884","870283676898271232",FALSE,"1441136472988467200","#Melenchon fait une leçon d'économie à Zemm... ça faisait 15mn que Zemmour nous parlait de PIB sans qu'on n'y comprenne rien...
Economie:
Mélenchon 15- 0 Zemmour","2021-09-23T20:24:44.000Z","BenedictTaurine","F",41,FALSE,"9","LFI","La France Insoumise",1,2
"1629879","560299831",FALSE,"913337274410160129","Belle initiative de ma collegue Martine Leguille-Balloy. Je ne peux que recommander d assister à sa réunion. https://t.co/UngHI2Ptxb","2017-09-28T09:39:09.000Z","platombe","M",42,TRUE,"85","MODEM","Mouvement D<e9>mocrate",1,2
"222890","247895631",FALSE,"1062758703143641094","Avec @SabineRubinFI93 et Stéphane Dupré, rencontre avec la région @iledefrance pour trouver une sortie de crise, dans le projet d'aménagement qui menace la #forêt de la #CornichedesForts. @ForetResiste https://t.co/KzPTjMc3zk","2018-11-14T17:26:34.000Z","lachaudb","M",37,FALSE,"93","LFI","La France Insoumise",1,2
"446979","338910451",FALSE,"1438842493601292295","Retour en images sur mon Afterwork de rentrée hier avec les militants @lr9206 de ma circonscription de #Neuilly #Puteaux #CourbevoieSud .Merci à tous pour votre présence amicale,votre engagement et votre enthousiasme!En avant pour la reconquête de la confiance de nos concitoyens! https://t.co/JI1LhzG2IP","2021-09-17T12:29:17.000Z","ConstanceLeGrip","F",57,FALSE,"92","LR","Les R<e9>publicains",1,4
"85385","266215308",FALSE,"1204492063649280002","M. #Delevoye dit avoir exercé ses fonctions d'administrateur de l'IFPASS à titre ""bénévole"". Ms il déclare aussi avoir perçu 40 000 €/an d'IGS pour notamment siéger au CA de l'IFPASS. Donc, pour lui, une activité qui s'inscrit dans une rémunération de 3300€/mois est ""bénévole"".","2019-12-10T20:04:21.000Z","alexiscorbiere","M",49,FALSE,"93","LFI","La France Insoumise",1,3
"623497","162094209",FALSE,"1164906140519587840","“Dans ces conditions, la France s’oppose à l’accord #Mercosur en l’état”
 https://t.co/YV1f84lUbZ","2019-08-23T14:24:01.000Z","ebothorel","M",51,TRUE,"22","LREM","En marche !",1,3
"184809","37509285",FALSE,"1485941812925804552","""Scènes de pays"", c'est la force d'un réseau porté par Mauges Communauté, ses 6 communes nouvelles et soutenu par l'Etat.

Résidences d'artistes, créations, itinérance, éducation artistique et culturelle...

La culture, facteur de fierté et d'identité du territoire. https://t.co/Fhbh3h3oHo","2022-01-25T11:45:10.000Z","auroreberge","F",31,TRUE,"78","LREM","En marche !",2,1
"164373","864772781858279424",FALSE,"1044520053595672578","Ce matin à #Melun pour rendre hommage aux #Harkis qui ont combattu pour la France avec courage. #SeineEtMarne https://t.co/N31IAj7NCC","2018-09-25T09:32:41.000Z","AudeLuquet77","F",50,TRUE,"77","MODEM","Mouvement D<e9>mocrate",1,3
"720140","856270190736277506",FALSE,"1087269570652581888","Aux voeux @LaRepEnMarche95 vendredi soir à Ermont, un moment chaleureux avec les marcheuses et marcheurs du département. 

Beaucoup d'énergie et l'envie résolue de s'engager pleinement dans le #GrandDebatNational. https://t.co/6Gm7fUiy6s","2019-01-21T08:44:00.000Z","fionalazaar","F",32,TRUE,"95","LREM","En marche !",1,1
"1516200","35712322",FALSE,"1250010321600811014","En fixant la date du 11 mai, le Président de la République a fixé un objectif pas une affirmation. Dans tous les cas, il faut bien garder à l'esprit que ce ne sera pas la date du déconfinement, mais la date possible du début du déconfinement. #LInviteePolitique @publicsenat https://t.co/5qvptTe0xX","2020-04-14T10:37:39.000Z","oliviagregoire","F",39,TRUE,"75","LREM","En marche !",1,2
"624522","162094209",FALSE,"1124910828082343936","Il y a 2 ans, Corinne nous quittait. Une morsure du destin. J’en partage toujours la douleur avec ceux qui l’ont connu, avec ceux à qui elle manque. https://t.co/3MDkV6Y6bE","2019-05-05T05:36:55.000Z","ebothorel","M",51,TRUE,"22","LREM","En marche !",1,3
"1919592","276934698",FALSE,"910532308544958464","A l’occasion de #RochHachana, j’adresse mes meilleurs vœux à chacun et à chacune, au  sein de la communauté juive, pour cette année 5778.","2017-09-20T15:53:13.000Z","valerieboyer13","F",55,FALSE,"13","LR","Les R<e9>publicains",3,4
"1241190","1006325990",FALSE,"1085182929867862016","Voilà donc comment le chef de l’Etat parle des Francais dans le besoin...#Macron continue son mépris des plus faibles https://t.co/HeUAIxBvTe","2019-01-15T14:32:26.000Z","luccarvounas","M",46,FALSE,"94","NG","Parti socialiste",2,3
"1127888","2317502810",FALSE,"1064536896028721153",". @_DidierParis en conférence de presse pour le #PJLJustice sur le volet pénal « nous trouverons un équilibre avec les modifications apportées par le sénat pour redonner du sens aux peines » https://t.co/oDfgxzNlOz","2018-11-19T15:12:28.000Z","LaetitiaAvia","F",32,TRUE,"75","LREM","En marche !",1,1
"1754826","461022437",FALSE,"962821613933744130","#Soir3 Dans quelques minutes invité du journal du soir sur la 3. #Macron a pris beaucoup d’altitude mais le sol, la réalité de la France qui souffre se rapproche. https://t.co/1dMVuCXUsl","2018-02-11T22:52:15.000Z","sebastienjumel","M",46,FALSE,"76","GDR","Parti communiste fran<e7>ais",2,3
"501094","3063365597",FALSE,"1199307585880543232","<U+0001F91D> #VTE <U+0001F58C> Signature hier dans le Grand Est Touraine #TerritoireIndustrie #Circo3702 de la charte du Volontariat territorial en entreprise  par 7 établissements de #Touraine dispensant des formations sup. et du 1er VTE par #Fareva #Amboise et une étudiante en alternance de l'IMT https://t.co/NiOw9mWBPQ","2019-11-26T12:43:05.000Z","LabaronneDaniel","M",62,TRUE,"37","LREM","En marche !",2,4
"1119411","106557131",FALSE,"1195282117669863424","<U+26FD><U+FE0F> Nouveau coup fourré du Gouvernement et de la majorité à l’égard des enjeux environnementaux, des agriculteurs et des filières biocarburants françaises. 
<U+27A1><U+FE0F> Mise en concurrence Huile de Palme et Diester ou Éthanol.
<U+274C> Non à l’huile de palme ! 
 https://t.co/oXpMSLRoHA via @LObs","2019-11-15T10:07:18.000Z","juliendive","M",32,FALSE,"2","LR","Les R<e9>publicains",2,1
"1639126","885051305835802625",FALSE,"1144500551125782528","Et si le football féminin était plus télégénique que le football masculin ? Analyse footballistique de Michel et Raymond Taube https://t.co/CjZJnMkk1t","2019-06-28T06:59:29.000Z","DeputeCabareP","M",60,TRUE,"31","LREM","En marche !",1,4
"1343697","866413487723040771",FALSE,"1007568424724324352","<U+0001F399>Comme chaque vendredi retrouvez mon podcast.
<U+0001F3EB> Cette semaine suite à la visite de Jean-Michel Banquer, parlons éducation.
Adressez-moi vos questions et rendez-vous la semaine prochaine pour un nouveau podcast. https://t.co/iFeIA7O2t6","2018-06-15T10:20:06.000Z","marion_lenne","F",43,TRUE,"74","LREM","En marche !",2,2
"1681621","438305534",FALSE,"930392659553914880","Hommage aux députés et membres de l'Assemblée nationale morts pour la France. https://t.co/XrIkMQEA5Q","2017-11-14T11:11:10.000Z","RichardFerrand","M",55,TRUE,"29","LREM","En marche !",1,4
"1254852","1136005090530209793",FALSE,"1186077336942321666","Ce titre est trompeur. Il dit la même chose de la kippa et autres signes religieux. Il dit aussi et surtout que : 80% des victimes du terrorisme sont des musulmans. Bref Monsieur Badinter, un grand homme, toujours dans la modération et l’intelligence... https://t.co/hbzkvQ2lib","2019-10-21T00:30:48.000Z","mjidelguerrab","M",34,TRUE,"999","NI","Parti radical de gauche",1,1
"925719","1946847096",FALSE,"1132701681131638791","Avec les élus locaux dans les bureaux de vote du Sud de l’Aisne https://t.co/RyHJyVEBlY","2019-05-26T17:35:00.000Z","JKrabal","M",69,TRUE,"2","LREM","En marche !",2,5
"1558173","845978405917069312",FALSE,"1007667992497401856","24ème Parade des pilotes avec 160000 spectateurs : un record ! Superbe hommage à Jean Claude Boulard, notre maire disparu en ce début de mois et qui a permis un tel événement populaire. Bravo à tous les bénévoles et à Thierry Hamon, Pdt de la Parade #24hLeMans https://t.co/G86FlqrSN9","2018-06-15T16:55:45.000Z","f_personne","F",55,TRUE,"72","LREM","En marche !",1,4
"1978851","389644606",FALSE,"1459837428097765376","Protéger les lanceurs d’alerte, c’est protéger notre #démocratie ! 

<U+27A1><U+FE0F> Cette semaine dans mon billet, retour sur l’audition de #FrancesHaugen et la nouvelle loi adoptée par l’@AN_ComLois.
https://t.co/qxeBnQv9zv","2021-11-14T10:55:39.000Z","YaelBRAUNPIVET","F",47,TRUE,"78","LREM","En marche !",1,3
"1507746","934136307533545472",FALSE,"983886988590886912","J’étais cet après-midi avec Antonio PEREZ dans les quartiers du secteur TAHARAA de Mahina avec notre petite équipe.
Merci pour votre accueil.
On se donne rendez-vous le 22 avril.","2018-04-11T01:58:32.000Z","nicole_sanquer","F",45,TRUE,"987","UAI","Tapura Huiraatira",1,3
"633573","87886754",FALSE,"1458558294654599171","Je stopperai l’immigration de masse 

En 5 ans, l’équivalent de la ville de Paris est entré légalement sur le territoire national. 

Chaque année, l’équivalent de la ville de Toulouse rentre en France. 

C’est ça le bilan de #Macron ! https://t.co/NQfY6LkcLf","2021-11-10T22:12:50.000Z","ECiotti","M",52,FALSE,"6","LR","Les R<e9>publicains",1,3
"700660","1324449588",FALSE,"1449411115847495680","La psychiatrie est le parent très pauvre d’une médecine ravagée par les déserts médicaux. 800 postes annoncés aux  assises de la Santé mentale : C'est un sparadrap sur une hémorragie! #RencontresJH","2021-10-16T16:25:13.000Z","Fabien_Roussel","M",48,FALSE,"59","GDR","Parti communiste fran<e7>ais",2,3
"1581900","980242016",FALSE,"1143891759405117446","Pourquoi et comment faire venir les gens en #centreville ? 
Un #baromètre riche en enseignements effectuée sur plus de 1000 français https://t.co/kjPNCAiqpq","2019-06-26T14:40:22.000Z","PatrickVignal","M",59,TRUE,"34","LREM","En marche !",1,4
"753174","455806353",FALSE,"1225001881191309312","Dans son audition à @AssembleeNat  Jean Jouzel insiste sur le fait qu’on ne peut pas ignorer l’enjeu de l’augmentation de population sur le climat : « on va vers des concurrences très fortes entre alimentation, utilisation de la biomasse et reforestation » #climat https://t.co/tpD2li4HVW","2020-02-05T10:23:02.000Z","Fderugy","M",44,TRUE,"44","LREM","En marche !",1,2
"1374325","949232324",FALSE,"1361741593473126401","Sur l'inscription du #climat et de la #biodiversité dans la #constitution, nous discutons du sexe des anges ! Il ne PEUT PAS y avoir de référendum d'ici à l'élection présidentielle (cf rapport Debré). D'où ma proposition de congrès le 13 juillet 2021. https://t.co/wrR1fB0Lwx","2021-02-16T18:17:50.000Z","M_Orphelin","M",45,TRUE,"49","LREM","En marche !",1,3
"395644","846977443571388420",FALSE,"875827709837967361","Dimanche ds #circo3312 comme partt en Frce, votez pr vos candidats #LREM Ils portent l'expérience et le renouveau du projet @EmmanuelMacron","2017-06-16T21:29:32.000Z","duboschristelle","F",41,TRUE,"33","LREM","En marche !",1,2
"1527717","213754264",FALSE,"1499138813960114181","La solidarité des élus avec les ukrainiens pour leur accueil est magnifique. Mais je n’oublie pas que les mêmes avaient refusé l’Aquarius! Nous sommes la gauche républicaine, nous ne trierons jamais les êtres humains qui recherchent l’asile selon leur couleur de peau ou religion. https://t.co/5r6itg2NKF","2022-03-02T21:45:20.000Z","faureolivier","M",49,FALSE,"77","NG","Parti socialiste",1,3
"392966","866081129048223746",FALSE,"933005880328671232","Adopté ! J’ai voté le #budget2018, premier pas de la transformation de notre économie avec une <U+2197><U+FE0F> du pouvoir d’achat, et un soutien affirmé à nos entreprises et à la création d’emplois #PLF2018 #DirectAn https://t.co/qGYcEdvh8U","2017-11-21T16:15:10.000Z","lecocqcharlotte","F",40,TRUE,"59","LREM","En marche !",1,2
"743562","406978622",FALSE,"875332619650695168","J'adresse tout mon soutien à @nk_m, victime ce matin d'une altercation. La violence n'a pas sa place dans la défense de ses convictions.","2017-06-15T12:42:14.000Z","franckriester","M",43,TRUE,"77","UAI","Union des d<e9>mocrates, radicaux et lib<e9>raux",2,2
"1159158","786575225316110336",FALSE,"939471550335672320","Galerie 9, à #Nancy, exposition rétrospective @SaintNicolas_ « en 2016, Saint-Nicolas était polonais.
@daniele_noel représente la Ville de Nancy, en présence du Consul.
Magnifique. La présidente de l’association est de #Laxou ! https://t.co/0eBGpBjvOL","2017-12-09T12:27:26.000Z","GarciaLaxou","M",47,TRUE,"54","MODEM","Mouvement D<e9>mocrate",2,3
