,X,text,possibly_sensitive,created_at,twitter.x,sexe,Label,sentiment,test
823,411094,"Très content d'avoir répondu à l'invitation de l'Association Française des Diététiciens Nutritionnistes pour leurs journées d'études aux Sables d'Olonne

J'y ai parlé #malbouffe et présenté les travaux de notre commission parlementaire : https://t.co/rOrra5zM8M
 
@AnthonyFardet https://t.co/eyNqnVRSLC",False,2020-10-14,PrudhommeLoic,M,1,1,True
824,109285,Merci @fontaine_78 de m'avoir accompagné tte la journée à la rencontre des élus et des associations de la 9ème circo des Yvelines,False,2017-09-09,BrunoMillienne,M,1,1,True
825,114684,"#AutismeDay2019 : visite d’une classe UEMA (Unité d’Enseignement en Maternelle) de l’école Suzanne Herbinière-Lebert à @villerslesnancy en partenariat avec l’institution j-b Thiéry. 
#SociétéInclusive #ChangeonsLaDonne https://t.co/J2aHIABviz",False,2019-04-02,CGrandjean54,F,0,0,True
826,563707,Première séance de #QAG de l’année 2018 avec une Assemblée nationale pleine et des questions qui font échos à l’actualité de ces deux premières semaines. #DirectAN #ParcourSup #Sécuritéroutière #migrants #etc https://t.co/2IUi8ZJIGC,False,2018-01-16,HenrietPierre,M,0,0,True
827,246994,"#PLF2020 Nous auditionnions hier soir @florence_parly sur le budget #defense au côté de notre nouvelle présidente de commission @fdumasdeputee. Je l’ai interrogée sur la ventilation des crédits budgétaires en matière d’innovation de défense.
@Agence_ID 
#DirectAN #UE #Europe https://t.co/ObZr4SB9Ue",False,2019-10-02,FGouttefarde,M,0,0,True
828,61043,"Après les rituelles #QAG, audition de @VidalFrederique notre Ministre de l'enseignement supérieur #directAN #AssembleeNationale https://t.co/a8qfERe68U",False,2017-07-19,AudeAmadou,F,0,0,True
829,373409,"Travail remarquable des équipes #hackGDN #GrandeAnnotation #EntendrelaFrance #Democratie.app #LesGrandesIdees #LaGrandeLecture #anatomieGDN
Foncez sur leurs sites pr comprendre les remontées du #GDN et faire vos propres recherches @PaulaForteza @ValeriePetit_EM @RichardFerrand https://t.co/dYXcHSAN3G",False,2019-03-28,jrcazeneuve,M,1,1,True
830,663552,#DirectAN examen texte sur #confiance dans l'action publique @Republicains_An: poursuite en séance publique de nuit. https://t.co/AwDec7bucx,False,2017-07-25,VeroLouwagie,F,0,0,True
831,562571,"<U+0001F384><U+0001F385><U+0001F3FB> Demain, à l’occasion de la grande parade de #Noël à Calais, j’ouvre les portes de ma permanence parlementaire - au programme : distribution de chocolat chaud et de friandises ! <U+2615><U+FE0F><U+0001F36D><U+0001F36C> https://t.co/65ZiOJOVtr",False,2019-12-21,phdumont,M,1,0,False
832,405482,Nos commissions #DeveloppementDurable et #Affaireseco auditionnent ce matin la @CNDPDebatPublic sur la consultation nationale sur la programmation pluriannuelle de l’#énergie #PPE @DebatPPE https://t.co/jVe6rTrpWY,False,2018-01-31,lauriannerossi,F,0,0,True
833,334746,@Sempastous2017 @StephAbbadie @EnMarche65 @MacronBagneres @enmarchefr réunion publique à Castelnau-Magnoac . Merci à B.Verdier #agriculture https://t.co/Ts1ktO35lz,False,2017-06-06,Sempastoushp,M,1,1,True
834,179607,Octobre rose à la Maison commune de la ville Préfecture: tous unis autour du Président Stéphane Billaudel  pour... https://t.co/UDQUHMGyUg,False,2017-10-15,dbrulebois,F,1,1,True
835,468669,"Très heureux d’accueillir dans ma circonscription, le Comité départemental LR !
L’occasion pour moi de parler du lancement du Comité du renouvellement, le 18 juillet prochain ! https://t.co/5WUagRIVKP",False,2019-07-01,MaximeMinot,M,1,1,True
836,602405,Amendement du #gvt sur le tarif éolien offshore dès la semaine prochaine en commission. J’ai mis en garde contre le risque de double peine pr nos territoires: des éoliennes low-cost sans les emplois industriels et sans contrepartie pour la pêche. #AssNat https://t.co/XCx8iExcDJ,False,2018-06-06,sebastienjumel,M,-1,-1,True
837,505073,"<U+0001F5A5><U+0001F399> Nous assistons à une crise de dignité des Français. Les #GiletsJaunes, ce sont des artisans, des commerçants, des salariés, des ouvriers... qui se mobilisent pacifiquement. Ce ne sont pas des casseurs ! 

#BourdinDirect @RMCinfo @BFMTV",False,2018-12-03,dupontaignan,M,-1,-1,True
838,534226,Notre interview aux #DNA qui explique les valeurs que nous portons et les raisons de notre candidature #hetzel2017 https://t.co/3gqs9Gmvxn,False,2017-05-25,patrickhetzel,M,0,0,True
839,667021,Annemasse / inauguration des Journées Transfrontalières https://t.co/zyKycAyHbQ https://t.co/RsDiwYae4U,False,2021-10-11,DubyMuller,F,0,0,True
840,56098,"Le rassemblement dans la clarté, c’est notre force @lesRepublicains. Je tiens à remercier @ChJacob77 qui sait défendre cette ligne quels que soient les pièges tendus sur notre route par les manœuvriers de la politique qui ont oublié l’essentiel  : redresser notre cher pays. #CNLR https://t.co/pzKPvz6Pgd",False,2021-05-05,AnnieGenevard,F,1,1,True
841,443297,"<U+0001F4F9> Retour sur mon déplacement en #Isère, sur le marché de #LaTourduPin et dans une scierie de #SaintOndras: ignorée de la classe politique, cette France rurale, cette France des petites villes, a trop d'atouts et de talents pour qu'on la laisse tomber ! <U+0001F449><U+0001F3FB> https://t.co/b7AyimkIpR https://t.co/z3iEx2As3v",False,2021-09-23,MLP_officiel,F,-1,0,False
842,135561,"« Je veux que des élus territoriaux entrent dans l’équipe dirigeante car à cause de la loi stupide du non-cumul des mandats il ne faut pas que nous devenions un parti que de parlementaires. » 

 #RéunionMilitanteLR #Belfort #AvecJacob #PresidenceLR",False,2019-09-19,ChJacob77,M,-1,-1,True
843,36843,A 15h15 @JLMelenchon et les députés FI feront une déclaration en Conférence de presse à propos du Congrès de Versailles #DirectAN,False,2017-06-29,alexiscorbiere,M,0,0,True
844,305761,"Minuit, Assemblée nationale, fin de la premier soirée sur le budget 2021, un budget historique pour relancer notre économie et préparer l’avenir, pour protéger nos concitoyens et faire réellement la transition écologique ! @LaREM_AN @enmarchefr @EnMarche_94 https://t.co/DC8VrS5NFg",False,2020-10-12,g_gouffiercha,M,1,0,False
845,339919,Je poserai à nouveau cet après-midi une Question d'Actualité dans l’hémicycle à 15h48 au sujet du projet de fermeture de l'hôpital de Lauris.,False,2019-03-27,JCBOUCHET,M,0,0,True
846,87196,"<U+0001F1EB><U+0001F1F7> Ce matin, nous recevons à @villedemacon @alaingriset, Ministre délégué aux Petites et Moyennes Entreprises pour échanger sur le plan de relance, les perspectives économiques et l'emploi. https://t.co/k7aMPj1Skf",False,2021-09-02,BenjaminDirx,M,0,0,True
847,212394,"<U+0001F44D>Côtes-d’Armor. Après avoir appris le français, ces réfugiés se forment pour devenir maçons #Langueux #Emploi #Formation @OuestFrance https://t.co/yejZ4k7sek",False,2021-07-26,ebothorel,M,0,0,True
848,294079,"""Quand #Mélenchon parle de la tyrannie de la finance je ne peux pas lui donner tort. (...) "" #HdesPros https://t.co/CNp4piEYlS",False,2019-03-11,GilbertCollard,M,0,0,True
849,357168,"Hommage laïc et républicain à Jacques Chirac à l'Assemblée nationale. 
#deuilnational #Chirac https://t.co/ytzwcDtIdM",False,2019-09-30,jlmelenchon,M,1,0,False
850,324539,Avec le Lions club de Villers-Cotterêts : un projet pour mieux prendre en charge  les personnes en difficultés https://t.co/4ct5cRVcCY,False,2019-09-08,JKrabal,M,1,0,False
851,577678,#Europeennes2019 analyse de notre #Renaissance_UE avec les membres du gouvernement ! Et le premier d entre eux <U+2066>@EPhilippePM<U+2069> https://t.co/eBbjWl1jdZ,False,2019-05-28,RichardLioger,M,0,0,True
852,403409,<U+0001F4FA> Je serai l’invitée de @BFMTV ce samedi à 11h30 pour débattre de l’actualité. #DirectBFM https://t.co/csOzRDb7Hi,False,2021-01-29,lauriannerossi,F,0,0,True
853,164072,"#Emploi Si le chômage est quasi stable au niveau national (+0.1 % sur 3 mois ; -1.3 % sur un an), il continue sa baisse en #Normandie (-0.2 % sur 3 mois ; -2.4 % sur un an) et en #SeineMaritime (-1.3 % sur 3 mois ; - 3.1 % sur un an).",False,2018-07-25,damienadam76,M,0,0,True
854,538703,Pézenas. Pause déjeuner et dégustation des vins de notre magnifique terroir l’invitation de  Alain Vogel-Singer  @MonCentreVille @PhilippeHuppe @MonCentreVille  @EnMarcheHerault https://t.co/c3X6xZH2nm,False,2018-02-23,PatrickVignal,M,1,1,True
855,111357,Jour de rentrée <U+270D><U+FE0F><U+261D><U+0001F3FF><U+0001F44F><U+0001F3FD>Personnels de l’éducation nationale et collectivités ont travaillé pour que nos enfants retrouvent le chemin de l’école. Merci! Continuons tous ensemble à faire le nécessaire pour que les écoles restent ouvertes. C’est la priorité des semaines à venir.,False,2020-09-01,brunostuder67,M,1,1,True
856,138752,"Dernière visite à l’école de Pontaumur avec M. le Maire et M. l’inspecteur. Là aussi, tout s’est bien passé et les enfants sont contents de retrouver le chemin de l’école. Mention pour la cour des petits, en herbe sans oublier la mare pédagogique <U+0001F44F> https://t.co/tYGoiiU5IZ",False,2021-09-02,cpiresbeaune,F,1,1,True
857,246532,"<U+0001F476> Rencontre ce matin avec l’ordre départemental des sages-femmes de l’#Eure pour évoquer comment prendre mieux en compte leur statut de personnel MÉDICAL dans les négociations qui s’annoncent avec le @gouvernementFR et mieux lutter contre les violences obstétricales.
#SEGUR https://t.co/lM2rXjgbCn",False,2021-03-05,FGouttefarde,M,0,0,True
858,228619,La dernière fois que les macronistes nous ont fait le coup de débattre toute la nuit c’était le plfr4 au prétexte que l’épidémie du Covid ne pouvait attendre. Et là avec la #PPLSecuriteGlobale c’est quoi ? Ils sont pressés d’en finir avec des liberté fondamentales ?,False,2020-11-21,ericcoquerel,M,-1,-1,True
859,640209,« Nous menons 2 réformes importantes. Celle d’un système de retraites + simple + lisible + juste où 1€ cotisé donne accès aux mêmes droits à tous avec l’engagement d’un âge minimum de départ à 62 ans. Celle de la dépendance dont le sujet du financement est sur la table. » @BFMTV https://t.co/0Zq9y3ocI9,False,2019-04-03,MESNIERThomas,M,0,0,True
860,200983,"[A l’Assemblée nationale] – Ma question à Emmanuelle Wargon, Ministre chargée du Logement. https://t.co/VEKwjUO5bF",False,2021-01-21,etoututpicard,F,0,0,True
861,496640,"Le confinement a mis à mal des budgets déjà fragiles qui risquent le surendettement.

Je demande que les #familles soient soutenues dès le plan de relance et porterai des propositions concrètes ds mon rapport
#politiquefamiliale
<U+2066>@unaf_fr<U+2069>  https://t.co/J3HwVwfUcj",False,2020-05-29,avyelimas,F,-1,-1,True
862,584758,"Un meilleur taux d’encadrement dans tout le 93, m'annonçait #Blanquer. Avec -4000 postes à l’#ÉducationNationale, pas de miracle : +6 élèves / classe à Jacques Brel (la Courneuve), fermetures aux Lilas et au Pré... Il tire la couverture, mais on voit bien qu'il la détricote.",False,2020-06-24,SabineRubinFI93,F,-1,-1,True
863,446727,"""Il faut tourner le dos à la mondialisation sauvage, et revenir à la proximité de la consommation."" @LCI",False,2018-10-17,MLP_officiel,F,0,0,True
864,445049,"<U+0001F4F9> ""L'Etat s'est effondré. Le Ministre de l'Intérieur @CCastaner a commis un mensonge d'Etat et tout ceci entraîne une rupture de confiance entre les Français et l'Etat."" @SudRadio #LesIncorrectibles https://t.co/tCYyjPh90R",False,2019-10-13,MLP_officiel,F,-1,-1,True
865,486815,"Ce matin, je délocalise ma permanence et je vous attends à l'hôtel de @VilleMiramas  pour vous rencontrer, vous écouter, recueillir vos doléances, et vous accompagner et vous orienter dans vos démarches administratives. Je vous reçois sans rendez-vous jusqu'à midi. https://t.co/LBDWPpm0cS",False,2021-12-06,MonicaMichel_Of,F,0,0,True
866,124081,"130 personnes ont été assassinées et 413 blessées lors des attaques terroristes du #13Novembre2015 à Paris. 

Pensées pour les victimes et leurs familles. 

Nous ne les oublierons pas ! 

#13Novembre #Bataclan #DevoirDeMemoire #Paris #FluctuatNecMergitur https://t.co/SQT7jTHwgj",False,2019-11-13,Cecile_Rilhac,F,-1,-1,True
867,613136,"Les suites du #GrenelleContreLesViolencesConjugales 
<U+0001F449>Ce sont 6 logements attribués au Bassin d'Arcachon
Réunion avec l'APAFED @Femmessolidaire @SolidariteFemme Bassin &amp; Aquitanis pour fixer :
<U+2705>Le type de logements et les communes
<U+2705>Les mesures d'accompagnement des victimes https://t.co/Jk9yBq87qp",False,2020-06-22,SoPanonacle,F,0,0,True
868,38609,"La pseudo radicalité de droite ou de gauche qui voudrait décroître, déconstruire, ou tout réduire à l’immigration, c’est surtout celle qui   rétrécit et abaisse le débat politique. @France2tv https://t.co/OS8hBlD9F5",False,2021-09-25,ademontchalin,F,-1,-1,True
869,125674,"En Iran, le mouvement des femmes qui retirent leur voile s'amplifie https://t.co/nfe3X179bo",False,2018-02-03,ceciluntermaier,F,0,0,True
870,489491,"Article de la #Marseillaise du 28/02 qui donnait la position des #Députés de l'#Hérault vis à vis du #49.3 
#Retraites
#Resistance
#Referendum
#PeupleSouverain
#OnEstLa https://t.co/LHzb5CQvuq",False,2020-03-01,mressiguier,F,0,0,True
871,331100,Le PR a raison d’être précautionneux. Il se soucie des conséquences concrètes de cette réforme. #responsabilité #politique #newsandco https://t.co/D3KkmZ8jd2,False,2018-08-30,Djebbari_JB,M,1,1,True
872,265651,"[SALON DE L'AGRICULTURE]

Pour la troisième année consécutive, l'Agriculture française a été reconnue comme la plus durable du monde !
Nos Agriculteurs français sont en effet pleinement mobilisés en faveur d'une agriculture de qualité. https://t.co/D07S34fFdk",False,2020-02-26,FCBDeputeduCher,M,1,1,True
873,583772,"Qui est Esther Duflo, première femme française à obtenir le prix Nobel d’économie? https://t.co/WYvCYwYtfg",False,2019-10-14,RomainGrau,M,0,0,True
874,430536,"Ce matin à Bessines avec Ludovic Dubois pour le 19ème festival ""Graines de rue"",  et à la foire de Saint-Jouvent  #LREM  #circo8703 https://t.co/rrk1Oh3osy",False,2017-06-04,MarieAngeMagne,F,0,0,True
875,231069,Invité lundi 7h50 de la matinale de @RFI @fredericriviere https://t.co/VDFLOrPa6Z,False,2018-09-30,ericcoquerel,M,0,0,True
876,190039,"Paris. Réunion des parlementaires bretons autour de L. Chesnais Girard, pdt de la Région. Échanges sur les enjeux communs. @regionbretagne https://t.co/8208HXSFxY",False,2017-10-18,didierlegac,M,0,0,True
877,61472,"Les métiers d’arts participent au dynamisme local et symbolisent un art de vivre à la française.

Rencontres avec Sylvie Zarnowski (EQUI Z) et Virginie Buret (L' Atelier d'une tapissière) pour échanger sur leur quotidien face à la crise sanitaire. 

#seineetmarne #artisans https://t.co/aj41gZGgNl",False,2021-05-18,AudeLuquet77,F,0,0,True
878,402247,"Ce matin, visite de l’AN en compagnie de la classe citoyenne de l’école élémentaire Jean Rostand B de @Ville_Boissy, en présence de M. le Maire @RgisCHARBONNIER ! https://t.co/zYaKxtqrOp",False,2018-04-09,LauStmartin,M,0,0,True
879,228552,Nous n’avons aucune preuve qu’en fermant les lieux de culture le gouvernement sauve des vies humaines. Par contre nous avons la certitude qu’il est en train de tuer le monde de la culture #Castex18h #COVID19,False,2020-12-10,ericcoquerel,M,-1,-1,True
880,280333,"On a le droit de ne pas être d’accord, de s’écouter, d’échanger, de débattre et de changer d’avis #reformeSNCF #ordonnances",False,2018-02-26,fdescrozaille,M,0,0,True
881,569649,Très belle rencontre avec @SpinelliGroup &amp; @federalists sur avenir de l'#Europe.Merci pour votre enthousiasme &amp; votre énergie #EnsembleUE <U+0001F1EA><U+0001F1FA> https://t.co/Y2LC1NK1jD,False,2017-10-20,PA_Anglade,M,1,1,True
882,466749,"<U+0001F1EA><U+0001F1FA>Dimanche #26mai, il n'y aura qu'un seul tour. 

Cette élection, c'est celle de tous les citoyens européens, de notre avenir commun. Rien ne doit se décider sans nous ! 

Ensemble, n'attendons pas une meilleure Europe : changeons-la ! 
#UE  #OuiJeVote #TousAux https://t.co/HxCyncn92R",False,2019-05-24,MaudPetit_AN94,F,0,0,True
